instant,cnt
14506,380.5960641019911
14507,391.8258561948945
14508,385.05263699581434
14509,376.90191775359114
14510,384.1506304029812
14511,359.5306935672222
14512,361.95934037492674
14513,281.5184445385561
14514,298.8956935611969
14515,314.4210353385518
14516,134.8819265760956
14517,144.4323149507906
14518,151.6810276001807
14519,161.91721695090078
14520,166.17845289896093
14521,173.427165548351
14522,175.3867257711062
14523,182.47242539527298
14524,209.5194012519737
14525,225.03012942695622
14526,248.8174867299036
14527,272.8587655068012
14528,274.8183257295564
14529,276.7015911059572
14530,275.5106616021591
14531,297.52880446462825
14532,314.3914811803865
14533,339.47838675402625
14534,325.3753664514632
14535,304.9826134367923
14536,310.2407863644257
14537,343.1500309156242
14538,312.0410481872662
14539,296.3131650854329
14540,103.55006926461444
14541,136.07186291549348
14542,135.26056721563936
14543,143.50288260721288
14544,149.26119114332784
14545,153.522427091388
14546,152.33149758758992
14547,186.13018716684113
14548,201.36095639302476
14549,209.6032717845983
14550,249.65713188867966
14551,262.4099242875299
14552,288.4982496997286
14553,290.7611288296565
14554,289.9420160334268
14555,294.7033875899685
14556,301.9521002393586
14557,306.21333618741875
14558,321.2106995389326
14559,314.3483772336363
14560,311.97747200405763
14561,319.2261846534477
14562,303.8365362266695
14563,315.06632831957296
14564,171.58553275751322
14565,175.419172750931
14566,182.6678854003211
14567,159.96292144121531
14568,164.22415738927543
14569,171.47287003866552
14570,193.56448181459973
14571,200.81319446398982
14572,231.88024391532875
14573,252.368988513398
14574,269.05094605815964
14575,285.6495196614423
14576,306.28638723783644
14577,354.0290568931072
14578,360.2808325629241
14579,365.50974353527573
14580,339.7591186500019
14581,345.01729157763526
14582,342.5866549540792
14583,355.0368360618105
14584,355.18014895301485
14585,358.91532157470135
14586,370.6745112313683
14587,370.0671012775308
14588,203.10789955753515
14589,183.38778567842306
14590,190.63649832781314
14591,209.3123298317214
14592,216.56104248111149
14593,219.0174040749584
14594,231.05846777989163
14595,232.02109102307364
14596,259.1070610308992
14597,276.6992373763653
14598,283.7736576355495
14599,309.3651816766565
14600,312.9068718344241
14601,338.82245202555634
14602,357.497334219422
14603,337.63715224653447
14604,335.53922842246504
14605,349.53965479440564
14606,342.84464554114743
14607,346.20222140632615
14608,331.4568994698676
14609,338.43226278342047
14610,345.6809754328106
14611,339.37852012997337
14612,168.6239043340078
14613,172.8851402820679
14614,201.9616500116502
14615,196.15599607990464
14616,197.6187549315682
14617,208.34841141599009
14618,212.11618023034836
14619,219.8616942508302
14620,226.77661855435187
14621,193.72666200429094
14622,200.97537465368111
14623,245.55793214351232
14624,276.6249815948513
14625,279.892614800728
14626,305.21270460546526
14627,326.20761484014116
14628,327.70155074655406
14629,335.94386613812753
14630,338.3317499819956
14631,325.8903624618502
14632,317.2947561461373
14633,295.8867138363875
14634,303.13542648577766
14635,310.38413913516774
14636,143.9217387862638
14637,147.00394831858605
14638,165.45512030382596
14639,172.70383295321605
14640,165.26580819433468
14641,172.51452084372477
14642,183.2475115655365
14643,193.66912458981102
14644,219.1444103233961
14645,250.33644443825833
14646,274.12380174120585
14647,308.068249756632
14648,329.4766871778774
14649,347.80854479157676
14650,355.05725744096685
14651,365.81951011806035
14652,374.06515974702376
14653,371.19506821900626
14654,364.28405609654106
14655,362.9369648744703
14656,359.84221382778446
14657,346.75757536370094
14658,355.9968277348478
14659,319.46259311236514
14660,153.1721279593681
14661,156.1286251616966
14662,170.1602285883866
14663,168.6355107387201
14664,167.444581234922
14665,175.68689662649552
14666,192.37218840864708
14667,204.91005348467206
14668,249.989412345595
14669,267.66830686993
14670,291.3689459940086
14671,318.9510097568721
14672,352.465456839892
14673,370.6142757073841
14674,375.37564726392577
14675,232.01080552154298
14676,237.26897844917636
14677,257.81816205727665
14678,263.0763349849101
14679,260.8918027389286
14680,272.9328664438619
14681,295.9479462859043
14682,311.2747979564719
14683,322.48527194444506
14684,144.36808954528513
14685,157.9028916008834
14686,155.55104630286385
14687,167.5609329530478
14688,164.1907058165487
14689,169.44887874418214
14690,176.69759139357222
14691,194.5652438288515
14692,221.9443511053243
14693,258.2001705120995
14694,278.533719181321
14695,302.7691880381911
14696,301.5589404294627
14697,327.17190932947597
14698,365.5084692906811
14699,368.38438809922263
14700,363.4377298072509
14701,369.6027872981988
14702,372.07738932093577
14703,379.3261019703259
14704,375.9296889425636
14705,371.1470094652401
14706,356.49057112108414
14707,354.81160665261257
14708,190.17114506694827
14709,176.08956962329148
14710,188.81310006685996
14711,175.21021537277852
14712,182.4589280221686
14713,177.09816116391278
14714,180.3657943697895
14715,202.21452624858216
14716,234.65741881696795
14717,276.9142291012518
14718,290.33113592323184
14719,309.89214895817713
14720,320.04162013002826
14721,331.94308556906583
14722,346.1594050532566
14723,365.33203792825657
14724,365.526425563977
14725,372.7751382133671
14726,374.13656494900886
14727,376.3214923064861
14728,375.10885977041045
14729,343.4768165525398
14730,339.82542298382793
14731,342.5962548186129
14732,163.93874170171836
14733,156.09063375061424
14734,140.34378221863994
14735,163.47484219483312
14736,161.29030994885164
14737,163.18139242162795
14738,162.4872642889216
14739,187.87583184363774
14740,211.10111445553076
14741,274.96817178166043
14742,302.3853074198332
14743,322.6623491755102
14744,326.9235851235703
14745,345.5126984486097
14746,352.6746929191309
14747,368.65689260641
14748,376.89920799798347
14749,379.67003983276845
14750,370.82689352217636
14751,369.02835650879297
14752,329.53142428127654
14753,324.1739916604106
14754,324.67099058725023
14755,320.3286055674739
14756,143.25059967007064
14757,150.49931231946073
14758,157.25122359775912
14759,151.199465288439
14760,166.88782009101726
14761,174.13653274040735
14762,181.38524538979743
14763,190.50731014337964
14764,224.44394106243035
14765,252.14388000849544
14766,266.05758820156717
14767,300.30464750811245
14768,334.05464727019483
14769,346.28042703262895
14770,349.4622913696794
14771,360.55345098611207
14772,368.7991006150754
14773,368.9345964099042
14774,363.16374635942566
14775,356.69313845146445
14776,348.53460211286574
14777,345.88014552372715
14778,325.42911678279995
14779,326.4229170807312
14780,152.02101018712068
14781,147.67862516734445
14782,151.93986111540457
14783,144.2001743754468
14784,151.4488870248369
14785,158.69759967422698
14786,162.77341194873264
14787,188.18342436235505
14788,207.02323468091151
14789,251.90840346186184
14790,270.6614956015494
14791,300.5659723325706
14792,320.8125446495518
14793,329.55404633956425
14794,351.18380904208817
14795,352.37513365738187
14796,364.19083022759327
14797,369.85670142010224
14798,347.3364331332999
14799,327.40042614193777
14800,325.30261207482516
14801,339.30303844676575
14802,335.9328113102667
14803,324.0990312997066
14804,153.2759377537622
14805,160.5246504031523
14806,164.78588635121247
14807,160.44350133143618
14808,167.6922139808263
14809,164.8133560463906
14810,163.6224265425925
14811,170.4213707119635
14812,212.98401676779946
14813,225.07211336380533
14814,263.3501193749663
14815,280.83482381932856
14816,307.72256189373803
14817,314.9712745431281
14818,338.01895057784225
14819,342.46655950949946
14820,340.1736060523716
14821,359.1798916647583
14822,374.2934933237942
14823,352.85593088539144
14824,346.50156128495223
14825,332.63682826358837
14826,313.91031712665966
14827,329.3559017890532
14828,147.02359335359054
14829,174.16510448553572
14830,165.1212768589431
14831,197.12149004243437
14832,209.31704206016178
14833,231.18390461088768
14834,243.81533917273225
14835,241.52238571560437
14836,263.1521484181282
14837,303.22422890068276
14838,314.4564059209335
14839,328.3701141140052
14840,339.598956896866
14841,346.23368055759977
14842,361.3394651202601
14843,361.80528699235026
14844,358.82677425318644
14845,367.0690896447599
14846,373.7135290219545
14847,372.22946224950925
14848,372.01376669300697
14849,341.87212758841144
14850,345.63656216537987
14851,334.5424634230531
14852,153.54079336468118
14853,160.7895060140713
14854,164.86531828857696
14855,158.81355997925678
14856,159.31055890609636
14857,166.55927155548648
14858,173.80798420487656
14859,176.10133277350013
14860,217.00531235398034
14861,239.70901449848552
14862,282.2795874076539
14863,298.1838353224823
14864,312.09754351555404
14865,322.8088312050883
14866,334.0376739879492
14867,337.3062565038685
14868,339.4911838613457
14869,347.93007426023905
14870,342.2598283245313
14871,348.5116039943482
14872,348.1017183578732
14873,350.28664571535035
14874,314.08761857665854
14875,316.9937486505245
14876,154.3438267866169
14877,147.49265581508598
14878,151.75389176314616
14879,148.68961015515595
14880,152.95084610321607
14881,149.90800935413216
14882,154.16924530219228
14883,179.5578128569084
14884,194.65483101315056
14885,228.28551640369233
14886,253.49740664085533
14887,254.99134254726823
14888,261.243118217085
14889,284.12444698918597
14890,286.0840072119412
14891,293.33271986133127
14892,293.8297187881708
14893,306.83654241792806
14894,293.7304590949383
14895,298.9886320225717
14896,307.23094741414525
14897,292.060526337007
14898,300.3028417285805
14899,274.3875468919871
14900,108.9220835226564
14901,114.18025645028983
14902,121.42896909967992
14903,145.05331337740398
14904,154.78936711964246
14905,177.58312168040646
14906,184.83183432979655
14907,196.06162642270004
14908,225.01785599131685
14909,233.26350562028026
14910,252.06432178771178
14911,264.6021868637368
14912,253.34161282757958
14913,293.64771709431756
14914,217.37261675896116
14915,234.27813609593403
14916,243.02058709598913
14917,246.7850216729575
14918,258.3292840067991
14919,270.0558774707943
14920,273.8203120477627
14921,281.06902469715277
14922,298.8261126879275
14923,298.5409900714037
14924,160.3849928833942
14925,161.79738460659524
14926,178.28848630877417
14927,179.8736232530415
14928,182.16697182166513
14929,186.92834337820682
14930,206.9089136278467
14931,213.1640235350534
14932,227.16444990699404
14933,238.579665673452
14934,262.1806499928023
14935,309.3070554890264
14936,316.5557681384165
14937,328.8682660797195
14938,341.0940458421536
14939,344.9475835253382
14940,352.1962961747283
14941,360.2453707963718
14942,348.27379786242665
14943,343.60735669262516
14944,330.7256747149325
14945,314.54634582178653
14946,312.5560036557777
14947,308.21361863600146
14948,151.35177623450716
14949,137.19319832844235
14950,143.94510960674074
14951,134.9273194549969
14952,145.66031017680865
14953,152.9090228261988
14954,156.67345740316722
14955,163.80618991840657
14956,203.8893119777697
14957,239.2024936299208
14958,263.12753409929644
14959,303.7042330493182
14960,315.4308265133134
14961,322.5928209838346
14962,326.76828806306844
14963,335.6182109642272
14964,340.2721106196652
14965,344.4475776988991
14966,339.3599020031093
14967,321.0283297439489
14968,313.6770231639365
14969,322.9162755350832
14970,307.1501058981787
14971,322.83846070075697
14972,153.88871925900463
14973,149.52488938032212
14974,156.7736020297122
14975,153.70932042172205
14976,157.97055636978217
14977,156.77962686598408
14978,175.4554583698923
14979,184.57752312347452
14980,207.91665911554227
14981,233.30522667025838
14982,271.5549200361802
14983,291.99594060650537
14984,302.1149423396608
14985,319.26682422757955
14986,330.9934176915748
14987,335.7547892481165
14988,342.0065649179333
14989,342.3395850301246
14990,336.97881817186885
14991,332.63643315209265
14992,329.5416821054068
14993,327.1683919484809
14994,332.4265648761143
14995,344.15649257749936
14996,176.37228907383738
14997,155.90134259272662
14998,148.35584593274152
14999,165.0411377148931
15000,172.28985036428318
15001,181.03230136433825
15002,187.28407703415505
15003,206.33952229159038
15004,234.85879164004982
15005,253.8275187186163
15006,275.158004367411
15007,302.4286904327373
15008,321.7867469812918
15009,337.6909948961202
15010,352.3555356911906
15011,358.2491424663866
15012,358.4435301021071
15013,365.6922427514972
15014,364.7822215065406
15015,357.43091492652815
15016,373.4218810202255
15017,364.3053853737961
15018,367.9623480496608
15019,387.02655971351436
15020,243.27687068800807
15021,201.24247193316984
15022,206.8977914271667
15023,194.12453066062048
15024,194.0250734116401
15025,195.51567508066313
15026,192.86121849152448
15027,209.0194976372599
15028,232.35863362932767
15029,250.20484120570066
15030,274.81210671972246
15031,285.2122748850907
15032,292.5500906406969
15033,332.92478241437055
15034,341.167097805944
15035,357.85238958809555
15036,368.58538030990735
15037,348.76550186911027
15038,344.3146956381876
15039,337.26933458668407
15040,344.51804723607415
15041,334.35949715324676
15042,343.4130841568501
15043,325.42888090949094
15044,152.6097877397133
15045,151.11624694479613
15046,159.82752089010188
15047,173.36232294570016
15048,167.02939820416722
15049,182.384930450302
15050,196.38535682224267
15051,194.6085228411367
15052,233.80312913207297
15053,250.97645587889804
15054,269.14671960529637
15055,300.4930203893806
15056,314.6018679724677
15057,351.29809159374696
15058,350.41971723141944
15059,355.84281828374367
15060,355.4034511780733
15061,354.1932035693449
15062,345.4010222463121
15063,343.4161122493316
15064,327.728152558249
15065,332.79756757493806
15066,343.03375692565817
15067,317.33963895392884
15068,146.11939884162084
15069,139.09214841163367
15070,133.04039010231352
15071,148.92626922225435
15072,157.66538598491954
15073,153.2961239372087
15074,169.88354620672595
15075,176.13532187654278
15076,209.96353158444705
15077,252.3310382502678
15078,272.6645869194892
15079,312.73666740204374
15080,326.1535742240237
15081,327.2548464230587
15082,352.09887209955696
15083,364.41137004086
15084,365.59936041876387
15085,372.3512716970622
15086,372.63237751165167
15087,364.0821267757177
15088,361.0957969401783
15089,368.34450958956836
15090,375.0964208678667
15091,383.8388718679218
15092,186.03807563010017
15093,194.28372525906354
15094,194.74954713115378
15095,201.99825978054386
15096,193.4870031957348
15097,199.74211310294146
15098,201.15450482614253
15099,199.66096403122538
15100,223.97559214396017
15101,262.38900615115887
15102,254.17422107238684
15103,290.3813506619932
15104,303.09849962649065
15105,320.25038151440947
15106,352.8309572492234
15107,360.5764712697052
15108,372.39216783991645
15109,375.0738965684854
15110,379.8352681250271
15111,368.5038314115439
15112,341.727007591415
15113,355.7274339633556
15114,339.2055338385409
15115,330.44358026021473
15116,164.79578576073044
15117,172.04449841012053
15118,179.29321105951064
15119,183.55444700757076
15120,155.3143542754726
15121,181.51322765279366
15122,178.44894604480348
15123,212.54929760513116
15124,242.69998847068382
15125,263.52938920095426
15126,308.27605744246597
15127,316.40451945386474
15128,329.3212906673632
15129,332.0921225021482
15130,352.231481091397
15131,356.4927170394571
15132,346.30740148053013
15133,319.43092285567303
15134,324.1922944122147
15135,340.49439650946033
15136,333.8503357643791
15137,306.56723655068674
15138,313.81594920007683
15139,316.5867810348618
15140,134.58267301197384
15141,136.35656786718556
15142,153.5579791253591
15143,172.29884225524094
15144,155.12494483048673
15145,169.46768426072495
15146,164.28715060098432
15147,168.54838654904444
15148,212.34115381555125
15149,219.6583442149202
15150,241.1796857062977
15151,267.2408759171905
15152,317.9676880364015
15153,330.2801859777045
15154,332.4651133351817
15155,335.8713790175292
15156,343.02043686219116
15157,346.0047768818791
15158,355.9166519092026
15159,357.2686046223725
15160,354.86817926414085
15161,363.1104946557143
15162,358.81032826749606
15163,355.1374898398779
15164,183.5420164239227
15165,190.79072907331278
15166,199.5020030186185
15167,195.82916459100036
15168,210.35756938878203
15169,204.00319978834284
15170,213.24245215948963
15171,209.8970041192867
15172,220.2971722846549
15173,232.99805038590324
15174,263.7744593825576
15175,283.61120668068725
15176,334.2209409392905
15177,341.46965358868056
15178,347.31134606627455
